	RM_C	RM_N
pp_159095	13.704524586666667	14.499362323333333
pp_202801	63.50587693333333	67.56413176
pp_197986	1.6184499063333333	1.4938853106666665
pp_174658	9.454484681333334	8.921105617333334
pp_161804	6.058887039	5.56248665
pp_105091	1.130973276	1.3075664656666666
pp_162610	34.21126060333333	36.08144214
pp_73607	2.758956677	2.5729511743333333
pp_120594	42.07057679333333	39.54817253
pp_152283	4.864876006333334	4.5036884273333335
pp_136757	7.806754761333333	8.295592900333334
pp_215706	2.798746135	2.6072094123333334
pp_93743	2.9229748653333334	2.729364748
pp_234087	326.8333979	351.64869946666664
pp_92151	10.629955106	11.247166556666667
pp_172481	0.4357072616666667	0.3813068903333333
pp_148392	1.1358405883333333	1.2474256683333333
pp_105580	142.86918740000002	134.56028371666667
pp_19037	1.1772673283333333	1.2808751123333333
pp_209644	6.2382303776666665	6.761813600666667
pp_239770	1.805934216	1.9352431736666666
pp_98275	0.4016199696666667	0.3500368446666666
pp_198218	1.793926344	2.0671834206666664
pp_188942	18.877443996666667	17.918363256666666
pp_74609	1.019820226	0.909329201
pp_58137	7.273567265	7.716181431666667
pp_129811	0.18366376733333334	0.158989587
pp_237090	12.363087905	11.629033425666666
pp_197430	10.344309325666666	11.013044970666666
pp_227040	20.176698816666665	21.386983863333334
pp_110512	0.800136035	0.7014263506666667
pp_86433	7.5384272973333335	8.098894020666666
pp_168547	2.51647168	2.3565200083333333
pp_247159	1.9141609786666667	2.199250129333333
pp_64827	51.765242386666664	54.75323705666666
pp_137364	6.3880045396666665	5.994263727333333
pp_83466	0.528242254	0.4682208606666667
pp_64722	18.20432419333333	17.07106631
pp_205442	2.3124006766666665	2.1461220653333335
pp_124287	1.632557289	1.801938348
pp_195683	31.08786318	32.80681884
pp_189096	0.41061952766666665	0.47761798699999997
pp_172460	25.55265258	26.994783946666665
pp_62000	6.264859787	6.70199165
pp_161099	4.926312272	4.661643744666667
pp_153135	4.051750549666667	3.791884391
pp_88756	3.436922738	3.2241809366666665
pp_141330	1.0220742583333333	1.1178300746666667
pp_159530	5.562781271333333	5.8886122363333335
pp_76214	2.4684497216666665	2.8418765776666666
pp_152142	2.5479461933333334	2.709710264
pp_68302	2.035939714	1.8345252263333334
pp_204304	1.580539146	1.4589237663333334
pp_189342	39.52402791	41.730560446666665
pp_209354	3.0845712706666664	3.3286269579999996
pp_212043	15.599634326666667	14.795171696666667
pp_153133	55.97546152333333	53.022479606666664
pp_156181	2.0046557776666667	2.1432422383333334
pp_184581	1.2207164863333333	1.609752064
pp_180459	56.05947928333333	59.478889380000005
pp_88403	0.07085861866666666	0.08694104466666666
pp_238820	4.6579073619999996	4.947559182666667
pp_155606	5.824578121	6.228163295666667
pp_91839	19.405224606666664	18.23610216333333
pp_172452	4.149892069	3.8905282173333333
pp_195621	30.233414483333334	32.060966416666666
pp_58611	1.9817282263333333	1.7758237193333333
pp_225498	18.311333496666666	19.375882196666666
pp_198680	4.651751446333334	4.2908312796666666
pp_217567	1.5919120896666668	1.3546552793333333
pp_171534	1.8791433933333332	2.022274442666667
pp_198311	13.142838929333333	13.939207036666666
pp_135057	0.9246314666666666	1.0016242086666667
pp_141550	227.3982934	211.71884093666665
pp_227057	3.950373665	3.6675556753333334
pp_120712	1.5654600796666667	1.6787128916666667
pp_163698	8.36202166	7.909329643666666
pp_165448	4.5875900063333335	4.883960949666666
pp_157906	423.5975101	448.0460202666667
pp_214848	40.51887746	38.16441210666667
pp_118031	0.042320293	0.05778433933333333
pp_139090	1.9805686413333332	1.8517111256666665
pp_96492	1.8686478643333333	1.9925645753333334
pp_172325	9.671702573	10.222750102333332
pp_77553	4.516326420333334	5.0061334833333335
pp_154396	1.4797075873333334	1.6250347766666666
pp_153339	9.278188108333334	9.976348231
pp_109102	9.090530463666667	8.534523373
pp_188861	10.172088640333333	10.744986142666667
pp_125294	1.758958493	1.4677769273333334
pp_155684	0.14799001533333334	0.12115107766666666
pp_208733	0.14300539033333334	0.11694549033333333
pp_203393	19.45410632	17.945519943333334
pp_156513	8.720951387666666	9.236199157
pp_184684	8.779792048666666	9.342791343
pp_186339	27.165633073333332	25.721492066666666
pp_153231	9.767503269	9.158375914
pp_181396	1.3115766023333333	1.4132120806666666
pp_155131	2.002233326333333	2.1666359356666667
pp_222605	1.302248066	1.146241415
pp_128869	4.225678420666667	4.475869210333333
pp_238607	7.099406724	7.494074106999999
pp_68305	1.8230342103333332	2.011629971333333
pp_202374	10.487583893666667	11.0926093
pp_205136	2.2437623259999997	2.669968394
pp_98482	52.77412715333333	49.95346768333333
pp_141580	6.545525624333333	6.1497628146666665
pp_227186	15.236777963333333	14.453600060000001
pp_33183	61.705822383333334	65.32588004666667
pp_71615	7.4205873706666665	8.025682355999999
pp_198499	1.6989765913333335	1.5359653706666667
pp_200955	120.09647183333333	113.35385119
pp_118980	9.024730820666667	9.557538599
pp_94171	3.1386465823333336	3.344312916333333
pp_136659	42.24197162666667	44.66346007333333
pp_141945	1.8767983876666667	2.5748484473333333
pp_233450	1.0977887343333332	1.1825677943333333
pp_138696	1.416530155	1.2715228533333334
pp_231937	2.8871210553333335	2.7124970796666665
pp_210925	1.4620853616666667	1.3405594666666667
pp_72191	2.293201438666667	2.448845125666667
pp_111691	0.25083442499999997	0.30474301833333334
pp_239848	9.494206296	8.873795772
pp_239593	0.018590346666666667	0.025029252666666665
pp_153757	2.255829934	2.0860591233333334
pp_61892	23.12550188666667	24.685689826666668
pp_59469	17.150402996666667	18.07422947
pp_78721	4.8959413713333335	5.284348491666667
pp_208055	3.9678821393333337	4.247972212666666
pp_197497	2.0404455053333335	1.7977447153333332
pp_186872	1.186631267	1.0636593643333332
pp_203734	3.3186510356666665	3.5296485283333334
pp_185284	1.2753769906666665	1.1341264623333334
pp_169091	0.45119012500000005	0.505157534
pp_130232	1.0785717866666666	0.95378435
pp_158326	6.251922291333333	5.908732512666667
pp_179168	3.1419840426666665	3.398291153333333
pp_92125	0.6684122633333334	0.7801515116666666
pp_132416	0.31324550133333334	0.36399437933333334
pp_244894	2.785549781	2.621215099
pp_209327	22.20527087	20.655838213333332
pp_215616	10.322694561	10.949230883333334
pp_105307	29.22407626	30.95920708
pp_148558	2.0708106196666667	1.9196683673333332
pp_153298	2.61186983	2.391731218
pp_238553	14.19394634	13.355412346666666
pp_109421	8.236329534666666	7.560153416333334
pp_120601	4.653581128333333	4.929128399666667
pp_135471	32.61379277333333	30.13222242666667
pp_153446	1.8957907916666665	1.747968736
pp_217152	2.119534466	1.9705082153333333
pp_79558	25.016243916666667	26.36891489
pp_121124	8.142211159	7.5553371259999995
pp_109390	3.2120740973333333	2.9874343556666667
pp_242935	88.06722573	83.52268698333333
pp_163961	9.268016874666666	9.849858083
pp_239395	28.147789986666666	29.771738796666668
pp_76377	3.1798524926666665	3.446903985
pp_153000	2.656775826	2.4982872566666665
pp_172428	1.4546048363333333	1.3125780143333334
pp_86957	2.43168689	2.2760750486666668
pp_191787	33.82294250666667	31.978564676666668
pp_206076	2.1506441466666666	1.997461446
pp_236127	214.6566058	196.73769195666665
pp_144842	4.108424741666667	4.595740823666667
pp_66492	23.012139686666668	21.815135453333333
pp_177920	12.121619473333334	11.475391460333332
pp_200817	4.3427723936666665	4.089067321666667
pp_246172	4.7388951063333336	4.462753209
pp_200902	3.722973603	3.9905252906666666
pp_106846	29.75440778333333	27.944220576666666
pp_117281	38.361631673333335	41.24279905666667
pp_78957	2.3378451829999998	2.6690935413333334
pp_234086	514.6858419333333	480.26376476666667
pp_88736	0.8199291963333333	0.7006538363333333
pp_206131	86.98795002	92.18168863333332
pp_213159	0.419021834	0.3655516873333333
pp_245546	2.5277494853333335	2.6859045156666665
pp_151065	4.114010263666667	4.346763862666667
pp_135626	1.3887583696666668	1.6067458669999999
pp_227049	14.678011606666667	13.833176466666666
pp_139922	3.5537775363333335	3.3460264316666666
pp_160958	3.2696877643333333	3.4986521716666665
pp_209645	73.04606366333334	66.69422468666667
pp_90390	1.0573310183333333	0.9342620963333333
pp_247359	0.780939239	0.7040388173333334
pp_178250	2.5591753683333334	2.734141366
pp_174855	31.174309633333333	32.942165923333334
pp_109302	6.877934775666667	7.367791688666666
pp_161101	4.071494460333334	4.312156912666667
pp_141728	3.1969085726666666	3.392278962333333
pp_175739	34.27469564	32.52822935666667
pp_200097	19.270595383333333	18.001755581666668
pp_163817	0.2618100933333333	0.3438741113333333
pp_188860	9.649259644666667	10.180387636
pp_216200	0.9678603456666667	0.7638433036666666
pp_202429	1.4286463773333333	1.548633569
pp_219778	2.7716206666666667	2.531544446
pp_195080	15.58743462	14.739870496666667
pp_76601	11.699485643333333	12.351722442666667
pp_38677	0.35430229133333335	0.304911438
pp_126935	3.3901705036666665	3.1566268276666665
pp_248003	0.21786999399999998	0.27417053966666666
pp_165512	7.7518796986666665	7.317799521333334
pp_89308	2.2206636466666665	2.081961554333333
pp_161203	9.913602129333334	9.379289686333333
pp_179204	2.060748405	1.9214750616666667
pp_194647	4.169767423666666	3.925381886333333
pp_155527	5.360905402333334	5.729120479666667
pp_135160	5.979112799	5.612536387333334
pp_198614	5.355798196333334	7.0212409099999995
pp_218986	3.3196740253333332	3.1052212956666665
pp_211721	19.838771133333335	18.85653705
pp_241026	2.2449832516666666	2.0944461986666667
pp_72412	42.601648825666665	35.70928908533334
pp_157964	10.768342845333333	10.165470816333332
pp_200953	120.65592769999999	113.99117381666666
pp_173435	0.11435732633333333	0.095899385
pp_205759	1.599081564	1.7356494526666666
pp_213904	1.4370565103333333	1.311675937
pp_128222	14.288311013333333	13.589104373333333
pp_162556	3.216944303	3.4158955609999997
pp_172407	2.587062025333333	2.750864464
pp_195380	2.0850812213333336	2.2233171666666665
pp_198369	27.14759223	25.599991896666666
pp_197435	44.94345547666667	48.64827361333334
pp_165592	17.832982676666667	18.832081716666668
pp_208955	18.056783863333333	16.964022126666666
pp_225469	16.155739473333334	15.26901309
pp_214856	24.38386263	25.703710603333334
pp_135429	4.097702596333333	4.3585512416666665
pp_129541	1.1636461550000001	1.2831748156666667
pp_241452	3.550488172	3.7758528253333337
pp_240207	1.3549758906666667	1.2296232133333334
pp_134916	2.656419070666667	2.860207635
pp_66258	2.489024424	2.6615607913333332
pp_143861	3.081807516	2.8875275363333333
pp_216159	3.5817702860000002	3.3253533026666666
pp_154489	6.019601435999999	5.6687962999999995
pp_183394	2.052914067	1.9240392633333332
pp_200121	6.427328256	7.196325177333334
pp_243123	2.8740494383333335	2.6860848603333336
pp_225812	19.177999316666668	18.156775186666668
pp_108934	5.634535449666666	5.339630956666666
pp_127303	15.002799826666667	14.18038561
pp_245671	104.79479049	99.42226798
pp_234800	3.1908523436666667	3.428797649
pp_123600	20.76520873666667	21.857886536666665
pp_173544	5.833586206666666	6.387269736
pp_106567	6.4493837450000004	7.029287556
pp_224267	2.8189887816666666	3.008474102666667
pp_249627	4.601501225333333	4.316720191333333
pp_89211	16.23504409	15.39052599
pp_202411	0.7580665563333333	0.6925703336666666
pp_209570	2.3288686856666665	2.4841974920000003
pp_180948	3.2148705296666664	3.010148521
pp_216699	3.414488771	3.6542866466666664
pp_199132	0.7729082536666667	0.8506971443333333
pp_56798	34.183113303333336	32.434659266666664
pp_66161	71.76335945333334	80.805083613
pp_81856	2.540553682	2.3798867450000003
pp_188937	2.6856932996666667	2.851961468
pp_96177	7.835150890333334	8.355641612666666
pp_105358	86.69964382666667	91.80102800333333
pp_241587	0.4481375103333333	0.5496306186666666
pp_86735	3.838297028	3.6018141286666667
pp_108795	6.7886526080000005	7.587100392333333
pp_205563	6.470666573	6.838497563333333
pp_158005	7.486890311	6.982400007
pp_196401	5.142598498333333	5.524363018666667
pp_189095	0.42846816833333334	0.5069309983333333
pp_219631	1.8745309756666666	2.0573232896666664
pp_153535	1.1364165676666667	1.056125852
pp_200126	3.3311103496666665	3.765755845
pp_72375	1.1872365793333333	1.099522647
pp_73627	4.773580151	5.060680597666667
pp_209417	2.1519275993333333	2.0129373183333334
pp_85268	1.7836203043333332	1.651801719
pp_201064	3.877603671	4.101064725666666
pp_98333	1.136660007	1.2580405433333335
pp_51928	3.55781757	3.3341129393333335
pp_168993	1.565879764	1.6912966353333334
pp_239790	41.86900296	39.56405378
pp_209243	2.744411030333333	2.555404252666667
pp_155875	9.705573733333333	10.253481944333334
pp_240996	0.6998569926666667	1.1805298313333332
pp_193095	3.3733220256666665	3.089020956333333
pp_239955	1.9749448566666665	1.8273822869999998
pp_197439	158.7415048	147.23261506333333
pp_142531	13.961289163333333	12.744037746666667
pp_79534	4.200096651	3.9308171473333333
pp_204665	5.949295518	6.283954969
pp_211722	24.245064053333333	23.040556313333333
pp_236952	0.4803506026666666	0.6171219856666667
pp_66731	5.687523671666667	6.0888068650000005
pp_85408	0.736533349	0.9346017833333333
pp_202043	4.449025721666667	4.737140630666667
pp_105369	10.952064173333333	10.302101725666667
pp_204687	6.448217854666667	6.821798668666667
pp_108482	4.3368519223333335	3.9377766223333333
pp_129607	1.250228384	1.1398081116666667
pp_188938	2.67663394	2.5161496906666665
pp_159797	0.103254897	0.08760840266666665
pp_244253	10.180163807666666	10.844028815666666
pp_240001	4.712026136333334	5.136367873666666
pp_109062	1.6584462803333333	1.7881790789999998
pp_225720	27.781715123333335	29.308662016666666
pp_241489	9.644740340333334	9.127947271333333
pp_241414	0.9358599726666667	1.0643535703333333
pp_91270	2.2438431326666666	2.404519246
pp_74712	8.795079868333334	9.521491556333334
pp_165916	16.541561996666665	15.673122396666667
pp_155060	7.154495092333333	6.605675003333333
pp_126585	3.178318911	3.386315106
pp_58489	5.0213596706666666	5.305291714333333
pp_117023	0.8715213833333333	0.9438548673333333
pp_78839	10.123395397333333	9.584435227666667
pp_145505	3.4936484709999998	3.7177915733333333
pp_191983	20.289902093333335	21.43042253666667
pp_153249	14.70779509	15.664161526666666
pp_184316	0.16071763633333333	0.18856111533333333
pp_119272	4.844453568666666	4.561394307666666
pp_135682	10.691177416	11.354333530333333
pp_189147	1.7721114013333334	2.133553668
pp_206292	0.6631185606666666	0.726762272
pp_142540	1.2251117360000001	1.3560711973333335
pp_70582	5.972176311	6.379081133
pp_69997	29.152008016666667	27.626557823333336
pp_86324	6.565194683	6.1366896109999995
pp_89707	2.995443391	2.62798494
pp_233739	0.34317208466666665	0.302906365
pp_105042	18.386831406666666	17.44077787666667
pp_86749	3.6147210873333333	3.94080386
pp_241451	2.851044191333333	3.051011609
pp_230388	4.876386481333333	4.341647767666666
pp_227399	7.4774451336666665	8.775547902
pp_105112	0.7320588806666666	0.5655149636666666
pp_173120	303.8323645	321.5931506
pp_249381	1.2165860626666667	1.105198443
pp_100143	2.510793277	2.370441504
pp_42615	8.674215709	9.195264286
pp_85506	0.023729946000000002	0.016509811333333332
pp_78958	2.5449018576666664	2.8834414396666666
pp_178207	1.50732751	1.611837869
pp_165744	14.862829324333333	13.85295206
pp_168627	6.265707652333333	5.92339648
pp_56843	0.104062676	0.08780078566666666
pp_180903	4.689751140666666	4.9759038926666666
pp_118161	13.84538593	14.570472926666667
pp_201630	3.69055112	3.9364295663333335
pp_117086	2.0835151626666666	2.2100297853333335
pp_115834	6.791799823666667	6.322410103
pp_145298	4.92047326	4.5492579226666665
pp_100592	1.06560969	1.1609384083333334
pp_198673	1.5537202963333334	1.6917113976666667
pp_188990	57.098089503333334	53.12142573
pp_235799	0.011864973000000001	0.020967933666666664
pp_173104	3.720849476	3.525166269
pp_208335	1.4210088716666667	1.5221401646666666
pp_57988	6.6062958069999995	6.9939487326666665
pp_198616	5.128911386333334	5.935729469666667
pp_246159	2.7939301293333334	2.9953638713333337
pp_209205	1.4811755473333332	1.373603014
pp_245692	0.22203182333333335	0.179530622
pp_119491	2.553839824	2.7055919040000003
pp_211716	2.900777631	2.326597254
pp_223429	1.870862481	1.7528025083333334
pp_171270	2.3678212333333333	2.578524722
pp_234845	1.626586381	1.505257777
pp_225525	1.682006486	1.5464029973333333
pp_188719	1.8763707083333332	2.067147367
pp_142127	3.5589249620000003	3.9504269836666666
pp_98968	2.2716769113333335	2.406635479333333
pp_196011	1.7623716926666668	1.6327097623333333
pp_64501	2.265178404	2.1333098333333336
pp_79746	4.850463409	4.598571373333333
pp_111333	12.427606086666668	13.127488383333333
pp_133744	1.6569169463333333	1.534790019
pp_183588	22.592630503333332	24.017523396666665
pp_105078	20.625973066666667	21.723988316666667
pp_220293	1.6546817436666668	1.7634624993333332
pp_79124	1.9799263546666666	1.8609941166666666
pp_234842	1.8587867790000001	1.9891527083333334
pp_79288	3.3730689876666666	3.5916803993333333
pp_218935	2.162369163333333	2.300370937333333
pp_100296	1.7268587340000001	1.8492188506666665
pp_128298	11.66363451	11.037184403333333
pp_233614	3.5600601476666665	3.7959875873333333
pp_56716	1.619716101	1.7589261066666666
pp_208230	46.0103623	43.72109220666667
pp_218957	3.1563946663333335	3.467664772
pp_233870	0.9126536286666667	0.8456137213333333
